pk,name,league,nickname,address,city,state,country,phone,stadium
1732,Potomac Nationals,142,,,VA,,,,,,
1733,Salem Red Sox,142,,,VA,,,,,,
1734,Wilmington Blue Rocks,142,,,DE,,,,,,
1735,Winston-Salem Dash,142,,,NC,,,,,,
1736,Asheville Tourists,145,,,,,,,,,
1737,Augusta GreenJackets,145,,,,,,,,,
1738,Charleston RiverDogs,145,,,,,,,,,
1739,Columbia Fireflies,145,,,,,,,,,
1740,Delmarva Shorebirds,145,,,,,,,,,
1741,Greensboro Grasshoppers,145,,,,,,,,,
1742,Greenville Drive,145,,,,,,,,,
1743,Hagerstown Suns,145,,,,,,,,,
1744,Hickory Crawdads,145,,,Hickory,NC,,,,,,
1745,Kannapolis Intimidators,145,,,,,,,,,
1746,Lakewood BlueClaws,145,,,,,,,,,
1747,Lexington Legends,145,,,,,,,,,
1748,Piedmont Boll Weevils,145,,,,,,,,,
1749,Rome Braves,145,,,,,,,,,
1750,West Virginia Power,145,,,,,,,,,
1751,Fort Wayne Wizards,144,,,,,,,,,
1752,Bridgeport Sound Tigers,151,Tigers,,Bridgeport,Connecticut,,,,,,
1753,Charlotte Checkers,151,Checkers,,Charlotte,North Carolina,,,,,,
1754,Hartford Wolf Pack,151,Wolf Pack,,Hartford,Connecticut,,,,,,
1755,Hershey Bears,151,Bears,,Hershey,Pennsylvania,,,,,,
1756,Lehigh Valley Phantoms,151,Phantoms,,Allentown,Pennsylvania,,,,,,
1757,Providence Bruins,151,Bruins,,Providence,Rhode Island,,,,,,
1758,Springfield Thunderbirds,151,Thunderbirds,,Springfield,Massachusetts,,,,,,
1759,Wilkes-Barre/Scranton Penguins,151,Penguins,,Wilkes-Barre,Pennsylvania,,,,,,
1760,Belleville Senators,151,Senators,,Belleville,Ontario,,,,,,
1761,Binghamton Devils,151,Devils,,Binghamton,New York,,,,,,
1762,Cleveland Monsters,151,Monsters,,Cleveland,Ohio,,,,,,
1763,Laval Rocket,151,Rocket,,Laval,Quebec,,,,,,
1764,Rochester Americans,151,Americans,,Rochester,New York,,,,,,
1765,Syracuse Crunch,151,Crunch,,Syracuse,New York,,,,,,
1766,Toronto Marlies,151,Marlies,,Toronto,Ontario,,,,,,
1767,Utica Comets,151,Comets,,Utica,New York,,,,,,
1768,Chicago Wolves,151,Wolves,,Rosemont,Illinois,,,,,,
1769,Grand Rapids Griffins,151,Griffins,,Grand Rapids,Michigan,,,,,,
1770,Iowa Wild,151,Wild,,Des Moines,Iowa,,,,,,
1771,Manitoba Moose,151,Moose,,Winnipeg,Manitoba,,,,,,
1772,Milwaukee Admirals,151,Admirals,,Milwaukee,Wisconsin,,,,,,
1773,Rockford IceHogs,151,IceHogs,,Rockford,Illinois,,,,,,
1774,San Antonio Rampage,151,Rampage,,San Antonio,Texas,,,,,,
1775,Texas Stars,151,Stars,,Cedar Park,Texas,,,,,,
1776,Bakersfield Condors,151,Condors,,Bakersfield,California,,,,,,
1777,Colorado Eagles,151,Eagles,,Loveland,Colorado,,,,,,
1778,Ontario Reign,151,Reign,,Ontario,California,,,,,,
1779,San Diego Gulls,151,Gulls,,San Diego,California,,,,,,
1780,San Jose Barracuda,151,Barracuda,,San Jose,California,,,,,,
1781,Stockton Heat,151,Heat,,Stockton,California,,,,,,
1782,Tucson Roadrunners,151,Roadrunners,,Tucson,Arizona,,,,,,
1784,Adirondack Thunder,152,Thunder,,Glens Falls,New York,,,,,,
1785,Brampton Beast,152,,,Brampton,Ontario,,,,,,
1786,Maine Mariners,152,,,Portland,Maine,,,,,,
1787,Manchester Monarchs,152,,,Manchester,New Hampshire,,,,,,
1788,Newfoundland Growlers,152,,,St. John's,Newfoundland and Labrador,,,,,,
1789,Reading Royals,152,,,Reading,Pennsylvania,,,,,,
1790,Worcester Railers,152,,,Worcester,Massachusetts,,,,,,
1791,Atlanta Gladiators,152,,,Duluth,Georgia,,,,,,
1792,Florida Everblades,152,,,Estero,Florida,,,,,,
1793,Greenville Swamp Rabbits,152,,,Greenville,South Carolina,,,,,,
1794,Jacksonville Icemen,152,,,Jacksonville,Florida,,,,,,
1795,Norfolk Admirals,152,,,Norfolk,Virginia,,,,,,
1796,Orlando Solar Bears,152,,,Orlando,Florida,,,,,,
1797,South Carolina Stingrays,152,,,North Charleston,South Carolina,,,,,,
1799,Cincinnati Cyclones,152,,,Cincinnati,Ohio,,,,,,
1800,Fort Wayne Komets,152,,,Fort Wayne,Indiana,,,,,,
1801,Indy Fuel,152,,,Indianapolis,Indiana,,,,,,
1802,Kalamazoo Wings,152,,,Kalamazoo,Michigan,,,,,,
1803,Toledo Walleye,152,,,Toledo,Ohio,,,,,,
1804,Wheeling Nailers,152,,,Wheeling,West Virginia,,,,,,
1805,Allen Americans,152,Americans,,Allen,Texas,,,,,,
1806,Idaho Steelheads,152,,,Boise,Idaho,,,,,,
1807,Kansas City Mavericks,152,,,Independence,Missouri,,,,,,
1808,Rapid City Rush,152,,,Rapid City,South Dakota,,,,,,
1809,Tulsa Oilers,152,,,Tulsa,Oklahoma,,,,,,
1810,Utah Grizzlies,152,,,West Valley City,Utah,,,,,,
1811,Wichita Thunder,152,,,Wichita,Kansas,,,,,,
1812,Atlanta Dream,153,,,,,,,,,
1813,Chicago Sky,153,,,,,,,,,
1814,Connecticut Sun,153,,,,,,,,,
1815,Indiana Fever,153,,,,,,,,,
1816,New York Liberty,153,,,,,,,,,
1817,Washington Mystics,153,,,,,,,,,
1818,Dallas Wings,153,,,,,,,,,
1819,Las Vegas Aces,153,,,,,,,,,
1820,Los Angeles Sparks,153,,,,,,,,,
1821,Minnesota Lynx,153,,,,,,,,,
1822,Phoenix Mercury,153,,,,,,,,,
1823,Seattle Storm,153,,,,,,,,,
1824,San Antonio Stars,153,,,,,,,,,
1825,FC Cincinnati,150,,,Cincinnati,OH,,,,,,
1826,Norfolk Admirals,151,Admirals,,Norfolk,VA,,,,,,
1827,Belfast Giants,154,Belfast,,,,,,,,
1828,Cardiff Devils,154,Cardiff,,,,,,,,
1829,Coventry Blaze,154,Coventry,,,,,,,,
1830,Dundee Stars,154,Dundee,,,,,,,,
1831,Fife Flyers,154,Kirkcaldy,,,,,,,,
1832,Glasgow Clan,154,Glasgow,,,,,,,,
1833,Guildford Flames,154,Guildford,,,,,,,,
1834,Manchester Storm,154,Altrincham,,,,,,,,
1835,Milton Keynes Lightning,154,Milton Keynes,,,,,,,,
1836,Nottingham Panthers,154,Nottingham,,,,,,,,
1837,Sheffield Steelers,154,Sheffield,,,,,,,,
1838,Gutzy - The Flying Fox,136,,,,,,,,,
1839,Cedar Rapids RoughRiders,155,,,Cedar Rapids,Iowa,,,,,,
1840,Central Illinois Flying Aces,155,,,Bloomington,Illinois,,,,,,
1841,Chicago Steel,155,,,Geneva,Illinois,,,,,,
1842,Dubuque Fighting Saints,155,,,Dubuque,Iowa,,,,,,
1843,Green Bay Gamblers,155,,,Green Bay,Wisconsin,,,,,,
1844,Madison Capitols,155,,,Middleton,Wisconsin,,,,,,
1845,Muskegon Lumberjacks,155,,,Muskegon,Michigan,,,,,,
1846,USA Hockey National Team Development Program,155,,,Plymouth,Michigan,,,,,,
1847,Youngstown Phantoms,155,,,Youngstown,Ohio,,,,,,
1848,Des Moines Buccaneers,155,,,Urbandale,Iowa,,,,,,
1849,Fargo Force,155,,,Fargo,North Dakota,,,,,,
1850,Lincoln Stars,155,,,Lincoln,Nebraska,,,,,,
1851,Omaha Lancers,155,,,Ralston,Nebraska,,,,,,
1852,Sioux City Musketeers,155,,,Sioux City,Iowa,,,,,,
1853,Sioux Falls Stampede,155,,,Sioux Falls,South Dakota,,,,,,
1854,Tri-City Storm,155,,,Kearney,Nebraska,,,,,,
1855,Waterloo Black Hawks,155,,,Waterloo,Iowa,,,,,,
1856,Amarillo Sod Poodles,140,,,Amarillo,Texas,,,,,,
1857,NEWTON America's Smartest Dragon,136,,,,,,,,,
1859,Sioux Falls Canaries,198,,,,,,,,,
1860,Lone Star Brahmas,136,,,,,,,,,
1861,Bellingham Bells,194,,,Bellingham,WA,,,,,,
1862,Windy City Thunderbolts,136,,,,,,,,,
1864,Waterloo West High School,136,,,,,,,,,
1865,Philadelphia Soul,197,,,,,,,,,
1866,Reno 1868 FC,136,,,,,,,,,
1867,Strasburg Express,156,,,,,,,,,
1868,Woodstock River Bandits,156,,,,,,,,,
1869,New Market Rebels,156,,,,,,,,,
1870,Winchester Royals,156,,,,,,,,,
1871,Purcellville Cannons,156,,,,,,,,,
1872,Front Royal Cardinals,156,,,,,,,,,
1873,Waynesboro Generals,156,,,,,,,,,
1874,Charlottesville TomSox,156,,,,,,,,,
1875,Covington Lumberjacks,156,,,,,,,,,
1876,Staunton Braves,156,,,,,,,,,
1877,Harrisonburg Turks,156,,,,,,,,,
1878,Brewster Whitecaps,163,,,,,,,,,
1879,Chatham Anglers,163,,,,,,,,,
1880,Yarmouth-Dennis Red Sox,163,,,,,,,,,
1881,Orleans Firebirds,163,,,,,,,,,
1882,Harwich Mariners,163,,,,,,,,,
1883,Bourne Braves,163,,,,,,,,,
1884,Cotuit Kettleers,163,,,,,,,,,
1885,Wareham Gatemen,163,,,,,,,,,
1886,Hyannis Harbor Hawks,163,,,,,,,,,
1887,Falmouth Commodores,163,,,,,,,,,
1888,Albany Empire,197,,,,,,,,,
1889,Washington Valor,197,,,,,,,,,
1890,Baltimore Brigade,197,,,,,,,,,
1891,Atlantic City Blackjacks,197,,,,,,,,,
1892,Columbus Destroyers,197,,,,,,,,,
1893,Kelowna Falcons,194,,,Kelowna,BC,,,,,,
1894,Port Angeles Lefties,194,,,Port Angeles,WA,,,,,,
1895,Victoria HarbourCats,194,,,Victoria,BC,,,,,,
1896,Wenatchee AppleSox,194,,,Wenatchee,WA,,,,,,
1897,Yakima Valley Pippins,194,,,Yakima,WA,,,,,,
1898,Bend Elks,194,,,Bend,OR,,,,,,
1899,Corvallis Knights,194,,,Corvallis,OR,,,,,,
1900,Cowlitz Black Bears,194,,,Kelso / Longview,WA,,,,,,
1901,Portland Pickles,194,,,Portland,OR,,,,,,
1902,Ridgefield Raptors,194,,,Ridgefield,WA,,,,,,
1903,Walla Walla Sweets,194,,,Walla Walla,WA,,,,,,
1904,Bismarck Larks,180,,,,,,,,,
1905,Mankato MoonDogs,180,,,,,,,,,
1906,Rochester Honkers,180,,,,,,,,,
1907,St. Cloud Rox,180,,,,,,,,,
1908,Willmar Stingers,180,,,,,,,,,
1909,Duluth Huskies,180,,,,,,,,,
1910,Eau Claire Express,180,,,,,,,,,
1911,La Crosse Loggers,180,,,,,,,,,
1912,Thunder Bay Border Cats,180,,,,,,,,,
1913,Waterloo Bucks,180,,,,,,,,,
1914,Fond du Lac Dock Spiders,180,,,,,,,,,
1915,Green Bay Booyah,180,,,,,,,,,
1916,Lakeshore Chinooks,180,,,,,,,,,
1917,Madison Mallards,180,,,,,,,,,
1918,Wisconsin Woodchucks,180,,,,,,,,,
1919,Wisconsin Rapids Rafters,180,,,,,,,,,
1920,Battle Creek Bombers,180,,,,,,,,,
1921,Kalamazoo Growlers,180,,,,,,,,,
1922,Kenosha Kingfish,180,,,,,,,,,
1923,Kokomo Jackrabbits,180,,,,,,,,,
1924,Rockford Rivets,180,,,,,,,,,
1925,Traverse City Pit Spitters,180,,,,,,,,,
1926,St. Croix River Hounds,180,,,,,,,,,
1927,Altamonte Springs Scorpions,168,,,Altamonte Springs,FL,,,,,,
1928,DeLand Suns,168,,,DeLand,FL,,,,,,
1929,Leesburg Lightning,168,,,Leesburg,FL,,,,,,
1930,Sanford River Rats,168,,,Sanford,FL,,,,,,
1931,Winter Garden Squeeze,168,,,Winter Garden,FL,,,,,,
1932,Winter Park Diamond Dawgs,168,,,Winter Park,FL,,,,,,
1933,Alexandria Aces,162,,,Alexandria,VA,,,,,,
1934,Bethesda Big Train,162,,,,,,,,,
1935,Gaithersburg Giants,162,,,,,,,,,
1936,D.C. Grays,162,,,,,,,,,
1937,FCA Braves,162,,,,,,,,,
1938,Silver Spring-Takoma Thunderbolts,162,,,,,,,,,
1939,Allentown Railers,159,,,,,,,,,
1940,Jersey Pilots,159,,,,,,,,,
1941,North Jersey Eagles,159,,,,,,,,,
1942,Ocean Gulls,159,,,,,,,,,
1943,Quakertown Blazers,159,,,,,,,,,
1944,Trenton Generals,159,,,,,,,,,
1945,Academy Barons,161,,,,,,,,,
1946,Arroyo Seco Saints,161,,,,,,,,,
1947,Conejo Oaks,161,,,,,,,,,
1948,Healdsburg Prune Packers,161,,,,,,,,,
1949,Lincoln Potters,161,,,,,,,,,
1950,Orange County Riptide,161,,,,,,,,,
1951,San Luis Obispo Blues,161,,,,,,,,,
1952,Santa Barbara Foresters,161,,,,,,,,,
1953,Solano Mudcats,161,,,,,,,,,
1954,Cincinnati Steam,171,,,,,,,,,
1955,Galion Graders,171,,,,,,,,,
1956,Grand Lake Mariners,171,,,,,,,,,
1957,Hamilton Joes,171,,,,,,,,,
1958,Michigan Monarchs,171,,,,,,,,,
1959,Licking County Settlers,171,,,,,,,,,
1960,Lima Locos,171,,,,,,,,,
1961,Muskegon Clippers,171,,,,,,,,,
1962,Richmond Jazz,171,,,,,,,,,
1963,St. Clair Green Giants,171,,,,,,,,,
1964,Southern Ohio Copperheads,171,,,,,,,,,
1965,Xenia Scouts,171,,,,,,,,,
1966,Sag Harbor Whalers,172,,,,,,,,,
1967,Southampton Breakers,172,,,,,,,,,
1968,Riverhead Tomcats,172,,,,,,,,,
1969,North Fork Ospreys,172,,,,,,,,,
1970,Westhampton Aviators,172,,,,,,,,,
1971,Long Island Road Warriors,172,,,,,,,,,
1972,Shelter Island Bucks,172,,,,,,,,,
1973,Keene Swamp Bats,178,,,,,,,,,
1974,North Adams SteepleCats,178,,,,,,,,,
1975,Sanford Mainers,178,,,,,,,,,
1976,Upper Valley Nighthawks,178,,,,,,,,,
1977,Valley Blue Sox,178,,,,,,,,,
1978,Vermont Mountaineers,178,,,,,,,,,
1979,Winnipesaukee Muskrats,178,,,,,,,,,
1980,Danbury Westerners,178,,,,,,,,,
1981,Martha's Vineyard Sharks,178,,,,,,,,,
1982,Mystic Schooners,178,,,,,,,,,
1983,New Bedford Bay Sox,178,,,,,,,,,
1984,Newport Gulls,178,,,,,,,,,
1985,Ocean State Waves,178,,,,,,,,,
1986,Genesee Rapids,179,,,,,,,,,
1987,Hornell Dodgers,179,,,,,,,,,
1988,Olean Oilers,179,,,,,,,,,
1989,Mansfield Destroyers,179,,,,,,,,,
1990,Niagara Power,179,,,,,,,,,
1991,Cortland Crush,179,,,,,,,,,
1992,Rome Generals,179,,,,,,,,,
1993,Sherrill Silversmiths,179,,,,,,,,,
1994,Syracuse Salt Cats,179,,,,,,,,,
1995,Syracuse Spartans,179,,,,,,,,,
1996,Alpharetta Aviators,189,,,,,,,,,
1997,Atlanta Crackers,189,,,,,,,,,
1998,Brookhaven Bucks,189,,,,,,,,,
1999,Gwinnett Tides,189,,,,,,,,,
2000,Marietta Patriots,189,,,,,,,,,
2001,Norcross Astros,189,,,,,,,,,
2002,Carolina Vipers,181,,,,,,,,,
2003,Charlotte Crushers,181,,,,,,,,,
2004,Concord Athletics,181,,,,,,,,,
2005,Lake Norman Copperheads,181,,,,,,,,,
2006,Mooresville Spinners,181,,,,,,,,,
2007,Piedmont Pride,181,,,,,,,,,
2008,Harlem Globetrotters,136,,,,,,,,,
2009,St. Bonaventure University,22,,,,,,,,,
2010,Saint Joseph's University,22,,,,,,,,,
2011,Saint Louis University,22,,,,,,,,,
2012,Virginia Commonwealth University,22,,,,,,,,,
2013,ROCKET CITY TRASH PANDAS,6,,,,,,,,,
2014,San Antonio Missions,137,,,,,,,,,
2015,Wichita Wind Surge,137,,,,,,,,,
